credit.policy,purpose,int.rate,installment,log.annual.inc,dti,fico,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid,years.with.cr.line
1,debt_consolidation,0.1379,681.51,11.1844214,20.1,707,27316,45.2,0,0,0,0,6.652977412731006
1,home_improvement,0.1347,305.31,10.46595641,21.91,757,615,6.1,7,0,0,0,9.36333561396304
1,all_other,0.0932,111.82,11.3736634,13.5,727,18695,53.7,3,0,0,0,13.71937029431896
1,home_improvement,0.1568,385.02,10.81985828,13.94,667,11929,48.7,0,0,0,0,4.84599589322382
1,debt_consolidation,0.0963,320.95,10.30895266,15.88,762,4532,33.6,0,0,0,1,9.938398357289527
1,debt_consolidation,0.08,188.02,11.42958733,5.07,752,21365,39.4,0,0,0,1,22.348961897330593
1,debt_consolidation,0.1474,414.45,10.89673933,4.62,697,7956,48.5,0,1,0,0,14.29146703080082
1,all_other,0.1253,301.2,10.59663473,0.9,732,114,2.8,0,0,0,0,42.22028290212183
1,credit_card,0.0768,171.55,11.15625052,10.32,782,7537,17.9,0,0,0,0,15.194957790554414
1,debt_consolidation,0.1537,174.24,10.53049493,22.92,662,7566,47.3,1,1,0,0,11.170317133470226
1,debt_consolidation,0.0963,320.95,11.00209984,9.44,747,23186,61.5,1,0,0,1,14.29146703080082
1,small_business,0.1347,203.54,10.59663473,4.62,677,7110,58.3,0,0,1,0,6.16005019301848
1,debt_consolidation,0.1726,429.41,11.16764253,2.71,667,3505,33.4,2,0,0,0,16.344855121149894
1,debt_consolidation,0.1474,51.81,10.58405595,20.35,677,7616,44.8,0,0,0,0,3.7782340862423
1,home_improvement,0.08,31.34,11.12726298,9.21,742,4434,16.9,0,0,0,0,17.741273100616016
1,small_business,0.1379,272.61,11.00209984,10.54,682,12927,33.1,0,0,0,0,19.301733971252567
1,major_purchase,0.0768,112.29,10.32548196,10.54,752,1859,11.4,0,0,0,0,5.9985169965776866
1,all_other,0.1253,184.07,10.23981692,22.72,702,3972,37.8,1,0,0,0,8.049167236139631
1,debt_consolidation,0.1632,847.53,11.28973191,14.93,682,30564,78.6,2,0,0,0,10.102555326488707
1,debt_consolidation,0.1347,508.84,10.88743693,14.06,702,7701,30.3,1,3,0,0,31.37577002053388
1,credit_card,0.1347,488.49,11.03488966,10.35,702,17499,60.0,0,0,0,0,5.010152862422998
1,all_other,0.1284,64.72,9.61580548,10.48,702,653,3.7,1,0,0,0,6.357175449691992
1,debt_consolidation,0.08,172.35,10.95080655,18.76,747,40383,63.0,3,0,0,0,9.034793519507186
1,all_other,0.1284,201.71,10.6454249,15.29,692,5826,31.5,0,1,0,0,14.29146703080082
1,credit_card,0.1505,520.37,10.6454249,15.43,687,21980,51.5,2,0,0,0,11.416837782340862
1,all_other,0.1095,297.7,11.30471979,0.15,692,517,8.9,0,1,0,0,11.991672369609855
1,debt_consolidation,0.1411,342.29,11.1124479,6.86,682,9583,77.3,1,0,0,0,14.373602554414783
1,all_other,0.1095,261.71,10.59653473,22.98,692,25336,48.5,1,0,0,1,19.794661190965094
1,debt_consolidation,0.1474,331.56,10.91516119,20.88,682,19226,93.1,2,0,0,0,7.885010266940451
1,small_business,0.1537,48.79,10.49127422,5.07,712,0,11.3,2,0,0,0,6.0806525201916495
1,debt_consolidation,0.1474,189.96,10.19555997,21.33,672,12041,59.3,3,0,0,0,9.44558521560575
1,debt_consolidation,0.1505,529.05,10.7254676,11.76,682,10244,43.2,2,0,0,0,4.024526579055442
1,credit_card,0.1347,295.13,11.15961628,20.43,707,19450,92.6,3,0,0,0,12.813141683778234
1,home_improvement,0.1411,222.49,11.19821472,11.59,767,0,34.5,1,0,0,1,15.121035819301847
1,debt_consolidation,0.1347,398.6,11.49272276,16.4,697,30993,71.2,0,0,0,0,11.90965092402464
1,home_improvement,0.0737,62.1,11.08214255,2.38,782,3630,10.1,0,0,0,0,10.266826373716633
1,debt_consolidation,0.0963,224.66,10.08580911,7.85,727,13197,22.0,2,0,0,0,14.784394250513348
1,all_other,0.08,94.01,10.68051622,5.49,737,2786,39.2,2,0,0,0,6.8172484599589325
1,all_other,0.0963,256.76,10.6454249,9.03,742,14894,48.1,3,0,0,0,8.131302759753593
1,debt_consolidation,0.08,203.69,11.42954386,6.59,807,713,3.9,0,0,0,0,22.42299794661191
1,educational,0.1221,39.98,10.34817337,4.54,702,2317,27.3,0,0,0,0,6.324321240246407
1,debt_consolidation,0.0963,320.95,11.53272809,2.47,742,11616,21.8,0,0,0,0,9.36607346475017
1,all_other,0.0932,191.69,10.71441777,1.33,762,2420,26.9,1,0,0,0,14.620123203285422
1,home_improvement,0.1347,232.37,11.51292546,11.62,687,10867,51.1,0,0,0,0,8.542094455852157
1,home_improvement,0.1284,181.54,10.30881932,1.72,702,586,3.6,3,0,0,0,9.44558521560575
1,credit_card,0.1379,315.2,10.80972795,15.85,682,6012,74.2,1,0,0,0,6.899383983572895
1,all_other,0.1316,216.13,10.93310697,12.45,692,3981,62.2,1,0,0,0,10.266826373716633
1,debt_consolidation,0.0932,191.69,10.62132735,10.77,742,1763,17.8,1,0,0,0,7.474332648870637
1,credit_card,0.1379,272.61,11.22524339,12.78,682,9287,61.9,1,0,0,0,18.72689938398357
1,debt_consolidation,0.1221,533.04,11.36210258,10.74,737,39622,47.3,1,0,0,0,10.266826373716633
1,small_business,0.0963,356.25,10.1266311,17.71,742,6872,25.7,0,0,0,0,13.259297284052018
1,small_business,0.1253,309.57,9.472704636,0.92,727,3498,47.9,1,0,0,1,9.379762718685832
1,all_other,0.16,632.84,11.15625052,8.66,677,12584,81.1,2,0,0,0,10.431211498973306
1,debt_consolidation,0.1379,340.76,10.59663473,21.66,692,11998,48.2,0,0,0,0,11.088181609856264
1,all_other,0.16,123.06,10.46310334,23.45,662,5369,89.5,0,0,0,0,10.431211498973306
1,debt_consolidation,0.1148,167.32,9.903487553,19.68,712,7058,45.5,0,0,0,1,5.023956194387406
1,credit_card,0.1189,116.08,10.30895266,11.68,722,4621,45.8,0,0,0,0,18.809034907597535
1,debt_consolidation,0.1505,381.61,10.46310334,7.78,672,9778,77.6,0,0,0,0,8.298311657768652
1,all_other,0.0737,521.57,11.26446411,1.15,772,800,2.3,2,0,0,0,8.216176134154688
1,debt_consolidation,0.1316,692.29,11.15625052,20.06,722,20450,60.0,1,0,0,0,10.020419802874743
1,major_purchase,0.1379,272.61,9.952277717,11.43,682,5142,46.3,2,0,0,0,8.624229979466119
1,debt_consolidation,0.1474,276.3,11.5228758,6.42,672,17588,47.8,0,2,0,0,10.348961897330595
1,debt_consolidation,0.1253,401.6,11.38509209,11.15,717,29755,77.9,2,0,0,0,13.245608030116358
1,debt_consolidation,0.1189,331.64,10.71441777,21.95,752,5811,32.1,1,0,0,0,9.856262833675565
1,small_business,0.1695,534.41,10.75790288,0.38,687,5330,82.0,0,0,0,0,15.441478439425051
1,debt_consolidation,0.0963,545.61,11.39643659,14.71,772,10359,21.1,0,0,0,0,14.29146703080082
1,all_other,0.1347,373.15,10.08580911,13.65,697,8476,42.2,0,0,0,0,5.010152862422998
1,all_other,0.08,125.35,10.77895629,2.77,772,703,2.3,0,0,0,0,8.624229979466119
1,all_other,0.0963,160.48,10.71894086,11.12,732,4637,12.6,1,0,0,0,6.570841889117043
1,home_improvement,0.08,266.36,11.32659589,6.75,787,7439,6.5,0,0,0,0,17.24834588090349
1,home_improvement,0.1316,168.86,11.86358234,23.26,687,71053,83.4,2,0,1,0,14.455852156057494
1,credit_card,0.1316,312.38,10.858999,21.9,702,9190,86.7,0,0,0,0,5.585215605749487
1,all_other,0.0737,263.89,10.26813067,19.83,732,9321,27.2,2,0,0,0,6.077914669404517
1,all_other,0.0768,31.2,11.41861479,9.77,752,21003,45.5,2,0,0,0,11.252452657084188
1,home_improvement,0.16,421.89,10.49127422,0.33,662,12683,34.8,0,1,1,0,35.81108829568789
1,credit_card,0.0932,351.42,11.0953983,19.15,747,4148,14.3,2,0,0,0,10.266826373716633
1,debt_consolidation,0.1411,342.29,11.35040654,3.92,682,3520,22.1,1,2,0,0,7.8028747433264884
1,all_other,0.1221,333.15,10.94199592,19.2,762,2435,13.8,2,0,0,0,16.18058407392197
1,small_business,0.1635,335.63,11.06663836,9.51,697,17105,38.8,1,0,0,0,12.49269906365503
1,small_business,0.1316,337.71,10.41930072,17.37,772,26,0.6,0,0,0,0,3.121035819301848
1,all_other,0.1221,119.94,10.30895266,0.6,717,90,1.8,2,0,0,0,12.238078940451745
1,all_other,0.1537,167.27,9.68009397,9.98,667,1101,61.2,1,0,0,0,4.1887976262833675
1,major_purchase,0.0768,224.58,11.35040654,16.72,777,3712,38.3,2,0,0,0,26.368126852840522
1,debt_consolidation,0.08,441.84,11.05089001,10.82,717,10513,32.0,1,0,0,0,8.788501026694044
1,debt_consolidation,0.1347,339.23,11.22524339,8.54,742,24485,26.3,5,0,0,0,11.745379876796715
1,all_other,0.1284,605.13,10.91508846,7.29,747,16955,22.8,5,0,0,0,17.335957106091715
1,debt_consolidation,0.1189,331.64,10.90558894,21.54,732,11628,40.4,0,0,1,0,10.266826373716633
1,educational,0.1316,81.05,11.26061054,19.1,677,5396,23.1,2,0,1,0,9.856262833675565
1,debt_consolidation,0.1316,574.1,10.85892207,16.87,732,13429,61.0,0,0,0,1,21.35512206160164
1,all_other,0.1379,340.76,10.75790288,23.69,692,1400,77.8,0,1,1,0,12.566735112936344
1,all_other,0.1347,135.7,9.903487553,15.06,702,1067,19.4,2,1,0,0,4.024526579055442
1,all_other,0.0737,322.88,10.77895629,12.07,727,21326,37.9,1,0,0,0,9.034793519507186
1,home_improvement,0.08,313.37,11.61863592,0.49,787,7195,6.3,1,0,0,0,11.586584531143053
1,small_business,0.0963,385.14,11.00209984,6.76,807,1977,3.3,3,0,0,0,19.383869494866527
1,all_other,0.1253,334.67,10.54006438,10.38,672,26788,65.2,3,0,0,1,8.952772073921972
1,educational,0.1253,836.66,11.35040654,16.24,762,93559,22.1,1,0,0,0,16.016313026694043
1,major_purchase,0.1537,193.4,10.72106231,8.26,667,260,3.3,3,0,1,0,11.090919460643395
1,small_business,0.1253,669.33,11.40756495,0.68,792,3719,15.2,1,0,0,0,12.238078940451745
1,credit_card,0.1316,405.25,10.66895539,7.14,722,7879,29.0,2,0,0,0,4.766598220396989
1,debt_consolidation,0.1253,435.07,11.08220409,17.11,712,13407,44.8,0,0,0,0,13.716632443531827
1,small_business,0.1379,255.57,10.37349118,9.86,712,1805,10.1,2,1,0,0,8.213438283367557
1,debt_consolidation,0.0963,192.57,10.69194491,4.99,732,11741,14.6,0,0,0,0,11.663244353182751
1,home_improvement,0.1568,350.02,10.95080655,7.62,682,1815,34.2,2,0,0,1,7.8028747433264884
1,credit_card,0.1663,780.34,11.09741002,14.96,677,27302,34.8,0,0,0,0,13.634496919917865
1,debt_consolidation,0.1442,412.6,10.51867319,7.91,682,8748,85.8,1,0,0,1,11.088181609856264
1,all_other,0.08,188.02,10.05182135,8.95,757,1112,25.3,0,0,0,0,11.252452657084188
1,debt_consolidation,0.1411,405.62,10.78931908,20.96,682,15677,49.9,3,0,0,0,10.020419802874743
1,debt_consolidation,0.1253,401.6,10.87812266,16.26,717,7464,41.2,2,0,0,1,7.474332648870637
1,major_purchase,0.1189,165.82,10.77895629,18.13,722,15155,42.3,2,0,0,0,8.624229979466119
1,all_other,0.16,147.67,10.16585182,21.69,712,6154,99.3,0,0,0,0,5.508555783709788
1,debt_consolidation,0.1474,86.35,9.779963066,19.08,672,5002,32.1,3,0,0,0,4.848733744010952
1,debt_consolidation,0.1284,504.27,10.30895266,12.92,717,20105,33.4,3,0,0,0,28.583162217659137
1,all_other,0.0963,185.35,10.51596683,7.15,732,9619,65.9,0,0,0,1,6.48870636550308
1,all_other,0.1379,221.5,10.5454467,23.37,687,12518,49.1,0,1,0,0,16.016313026694043
1,debt_consolidation,0.1474,276.3,10.71441777,24.08,672,8441,66.5,1,0,1,0,5.262035134839151
1,home_improvement,0.1442,292.26,11.35040654,6.11,677,7429,91.1,1,0,0,0,25.462012320328544
1,debt_consolidation,0.1253,87.02,9.680344001,19.2,697,7155,38.3,1,0,0,0,5.33869495687885
1,debt_consolidation,0.1411,167.73,10.87804719,3.22,682,4341,90.4,2,0,0,0,16.591375770020534
1,credit_card,0.0963,224.66,11.56171563,3.19,762,8035,30.0,1,0,0,0,8.788501026694044
1,debt_consolidation,0.1537,374.6,10.62132735,23.33,667,21765,78.9,0,0,0,0,9.28667579192334
1,debt_consolidation,0.1316,168.86,10.96819829,0.12,722,5176,45.6,0,0,0,0,5.66735112936345
1,home_improvement,0.1411,290.95,10.91501573,1.0,707,3441,49.2,0,0,0,1,3.3674423901437374
1,debt_consolidation,0.1411,171.15,10.15580148,6.2,697,4852,57.8,2,1,0,0,9.281200090349076
1,all_other,0.1758,718.84,11.5229154,16.93,667,18606,67.5,0,1,0,0,10.020419802874743
1,debt_consolidation,0.1189,198.99,10.5454467,22.58,722,17511,47.7,3,0,0,0,12.813141683778234
1,debt_consolidation,0.1663,532.05,10.73639668,7.93,672,14608,94.9,1,0,0,0,8.295573806981519
1,small_business,0.1221,166.58,11.21182037,17.56,712,13344,28.4,2,0,0,0,19.630390143737166
1,credit_card,0.1189,298.48,11.35040654,8.84,732,5390,27.2,0,0,1,0,15.11282226694045
1,home_improvement,0.1411,143.77,9.836332277,4.62,677,2255,37.6,1,0,0,0,13.097764087611225
1,debt_consolidation,0.0932,207.66,10.35456317,12.08,747,2530,63.2,0,0,0,1,9.44558521560575
1,debt_consolidation,0.1284,504.27,11.53272809,12.46,722,2,0.1,2,0,0,0,9.11692904312115
1,all_other,0.1221,399.78,10.49127422,20.33,677,24029,70.3,1,0,0,0,8.459958932238193
1,major_purchase,0.0932,63.9,10.94192512,5.71,787,21,0.4,2,0,0,0,9.774127310061601
1,all_other,0.1411,684.58,11.35035948,19.27,702,17811,79.2,1,0,0,0,15.030686743326488
1,all_other,0.1221,499.73,11.91839057,17.84,752,0,0.0,1,0,0,0,22.094341774127308
1,debt_consolidation,0.1426,240.15,10.37349118,13.35,682,5999,27.6,1,0,0,1,3.8603696098562628
1,all_other,0.0963,248.74,10.79957558,11.36,737,6720,19.0,0,0,0,0,15.337326031485283
1,all_other,0.16,281.26,10.55581274,2.31,667,3292,58.8,1,1,0,0,4.9281314168377826
1,debt_consolidation,0.16,527.36,11.03488966,7.88,687,15896,83.2,1,0,0,1,6.899383983572895
1,small_business,0.1663,567.52,11.15625052,0.26,667,438,4.6,3,0,0,0,9.11692904312115
1,debt_consolidation,0.1505,693.83,11.28230402,15.32,682,18636,81.1,3,0,0,0,11.991672369609855
1,debt_consolidation,0.1474,552.59,10.9040459,9.13,682,17436,71.9,1,0,0,0,20.862422997946613
1,home_improvement,0.1253,836.66,11.91839057,2.86,762,14911,34.0,1,0,0,0,9.281200090349076
1,debt_consolidation,0.1442,498.55,10.30895266,18.04,697,20392,94.0,1,0,0,0,24.396874286105408
1,debt_consolidation,0.1316,287.05,11.22524339,12.27,697,30532,53.7,3,0,0,1,22.094341774127308
1,all_other,0.0737,248.37,11.08220409,2.77,727,31939,53.2,1,0,0,1,14.29146703080082
1,debt_consolidation,0.08,188.02,10.70324447,6.44,752,5970,12.7,1,0,0,0,14.620123203285422
1,debt_consolidation,0.1347,447.78,10.59663473,12.72,727,9721,30.9,2,0,0,0,4.106662102669405
1,credit_card,0.0963,160.48,11.46167427,15.4,727,9347,41.0,2,0,0,0,8.459958932238193
1,credit_card,0.1189,348.23,11.6351431,6.02,727,13610,43.1,0,0,0,0,18.398243211498972
1,all_other,0.1474,51.81,10.5454467,1.04,667,1781,59.4,3,0,0,1,5.831622176591376
1,small_business,0.0932,159.74,10.81977828,17.57,737,7170,67.0,1,0,0,0,7.309947523613963
1,small_business,0.1189,530.63,11.35040654,2.61,757,29204,51.9,2,0,0,0,13.801505817932922
1,small_business,0.1426,274.45,10.57387775,21.88,737,16090,25.0,3,0,0,1,7.340177960301164
1,major_purchase,0.0768,49.91,10.04324949,4.64,757,2753,9.3,0,0,0,0,33.92470910335387
1,all_other,0.0737,372.55,10.81985828,10.1,742,56348,33.7,0,0,0,0,21.272986537987677
1,small_business,0.0963,417.23,10.6454249,16.14,787,0,0.0,1,0,0,0,10.513347022587268
1,debt_consolidation,0.1316,379.92,11.22524339,18.69,702,11197,81.7,2,0,0,0,8.624229979466119
1,all_other,0.0932,319.47,10.91508846,0.39,782,99,0.2,1,0,0,0,12.895277207392198
1,small_business,0.1253,251.0,10.59663473,12.87,787,298,1.0,0,0,0,1,6.16005019301848
1,all_other,0.1189,331.64,10.87804719,17.12,727,4435,59.1,0,0,0,0,7.638603696098563
1,educational,0.1568,113.76,9.392661929,11.8,672,3352,79.8,0,0,0,1,4.106662102669405
1,debt_consolidation,0.1347,407.08,11.12726298,21.9,697,43863,63.7,2,0,0,0,14.806297056810404
1,all_other,0.1284,235.33,11.01039864,10.27,682,3706,45.2,0,0,0,0,11.507072780287473
1,major_purchase,0.1316,405.25,10.91508846,13.16,707,9030,37.5,2,0,0,0,37.45653661875428
1,all_other,0.08,313.37,11.35035948,1.06,772,2227,5.4,0,0,0,0,18.562628336755647
1,debt_consolidation,0.1379,286.24,10.71441777,24.75,697,1924,91.6,1,0,0,1,13.223705223819302
1,small_business,0.0963,481.42,11.51292546,4.81,802,21267,33.9,1,0,0,0,26.387291808350447
1,all_other,0.0963,160.48,11.24300472,8.63,722,2602,51.0,1,0,0,0,14.209331507186857
1,all_other,0.1632,529.71,11.08214255,16.39,672,7467,48.8,2,0,0,0,14.537987679671458
1,all_other,0.1221,158.25,10.71894086,20.95,747,26272,33.7,1,0,0,0,15.770020533880903
1,debt_consolidation,0.1568,280.02,11.28978191,16.3,662,10702,59.8,0,0,0,0,12.320214464065707
1,all_other,0.0768,311.91,10.08580911,0.0,737,400,6.7,1,0,0,0,4.517453798767967
1,small_business,0.1221,666.3,11.35040654,3.04,787,13893,18.7,4,0,0,0,17.82340862422998
1,all_other,0.0932,527.13,11.05885818,8.35,732,41921,85.2,0,0,0,1,11.170317133470226
1,debt_consolidation,0.0932,233.22,10.30895266,10.52,737,8351,22.1,3,0,0,0,8.878850102669405
1,small_business,0.1505,416.3,10.27505111,2.48,672,4770,52.4,2,0,2,0,11.0060460862423
1,debt_consolidation,0.1568,525.03,11.6351431,13.12,757,50910,32.6,0,0,0,0,20.698151950718685
1,small_business,0.1411,232.76,10.53209621,10.3,707,1356,17.4,2,1,0,0,10.348961897330595
1,debt_consolidation,0.1253,669.33,11.12726298,18.23,732,25313,43.4,2,0,0,0,13.880903490759753
1,debt_consolidation,0.1221,599.67,10.86906356,13.36,742,17064,56.7,0,0,0,0,15.441478439425051
1,credit_card,0.1253,117.14,10.46310334,13.39,707,7730,33.6,1,0,0,0,13.387976271047227
1,credit_card,0.1316,362.19,10.91508846,12.09,702,20854,49.3,2,0,0,0,6.077914669404517
1,debt_consolidation,0.1347,101.77,11.09741002,14.6,687,15093,95.5,1,0,0,1,16.369495778234086
1,all_other,0.1474,120.88,11.49264112,19.94,672,36162,89.5,3,0,0,1,16.919917864476385
1,small_business,0.08,100.28,10.69194491,17.92,742,849,10.7,0,0,0,0,5.33869495687885
1,all_other,0.08,470.05,11.16336799,17.11,727,8952,22.3,1,0,0,0,9.44558521560575
1,small_business,0.1284,806.83,11.22524339,18.51,772,7815,6.1,0,0,0,0,18.562628336755647
1,all_other,0.1474,386.82,11.06350847,16.21,687,10673,93.6,0,0,0,0,11.827515400410677
1,debt_consolidation,0.1568,245.02,10.73639668,20.87,677,5546,97.3,0,0,0,0,6.40645676386037
1,debt_consolidation,0.0963,320.95,10.54442628,15.05,737,1571,11.9,0,0,0,0,11.170317133470226
1,debt_consolidation,0.1632,247.2,10.91508846,3.99,662,4747,93.1,1,1,0,0,5.9957791457905545
1,debt_consolidation,0.08,172.35,10.37361617,19.2,757,6860,29.4,0,0,0,0,10.266826373716633
1,debt_consolidation,0.1316,168.86,10.40426284,14.0,697,4536,33.1,0,0,1,0,4.681724845995893
1,all_other,0.1568,245.02,10.13459927,5.57,662,4748,53.3,2,0,0,0,4.106662102669405
1,credit_card,0.1316,844.26,11.73606902,8.24,727,14323,50.3,1,0,0,1,15.194957790554414
1,small_business,0.1221,632.99,11.56171563,15.51,752,49836,42.1,1,0,0,0,31.540041067761805
1,debt_consolidation,0.1821,290.07,11.22524339,13.92,662,8111,57.9,2,0,0,0,13.387976271047227
1,all_other,0.1189,198.99,11.09741002,21.07,722,18136,44.7,0,0,0,0,13.059434176591374
1,debt_consolidation,0.16,404.31,10.46104751,21.09,662,22416,67.0,1,0,0,0,12.40234998767967
1,debt_consolidation,0.1284,537.89,10.64304111,10.37,717,16016,84.7,0,0,0,0,10.184690850102669
1,debt_consolidation,0.1347,237.46,10.52191119,14.71,707,3915,93.2,0,0,0,0,10.431211498973306
1,credit_card,0.1221,258.2,10.63825641,17.78,717,14610,76.9,0,0,0,1,6.899383983572895
1,all_other,0.08,263.23,11.15625052,3.05,777,1506,6.6,0,0,0,0,11.008783937029431
1,all_other,0.08,172.35,11.30220443,9.87,782,4590,14.7,0,0,0,0,15.68788501026694
1,all_other,0.1284,168.09,10.30895266,2.6,757,724,2.8,1,0,0,0,12.566735112936344
1,major_purchase,0.1505,346.92,10.75798798,20.19,752,0,27.7,2,0,0,0,12.65160848733744
1,all_other,0.1316,337.71,10.71441777,3.97,732,2025,15.6,1,0,0,1,7.6358658453114305
1,all_other,0.0768,374.29,11.15619338,12.62,722,16810,32.3,2,0,0,1,7.969883641341547
1,major_purchase,0.0963,215.04,9.510444964,6.4,807,35,1.7,0,0,0,0,25.215491671457908
1,home_improvement,0.08,125.35,11.15619338,8.78,757,3008,8.7,0,0,0,0,7.638603696098563
1,debt_consolidation,0.1347,407.08,11.00209984,15.12,697,12540,54.3,1,0,0,0,6.899383983572895
1,credit_card,0.0963,385.14,10.91567011,21.17,757,25133,38.8,1,0,0,0,29.404403367556466
1,all_other,0.1632,331.95,10.81977828,1.46,692,4700,51.6,1,0,0,0,4.435318275154004
1,all_other,0.1411,342.29,11.98292909,9.27,677,10843,68.6,0,1,0,1,14.209331507186857
1,debt_consolidation,0.1347,407.08,10.14909685,9.2,722,11377,94.8,1,0,0,1,31.047113839835728
1,debt_consolidation,0.0963,320.95,10.82536266,13.77,737,1251,5.5,1,0,1,0,14.784394250513348
1,small_business,0.1505,477.01,10.30895266,17.96,687,5269,15.1,3,0,0,1,3.9452429842573578
1,small_business,0.1221,499.73,11.54600234,8.57,772,11700,42.5,0,0,0,0,11.252452657084188
1,debt_consolidation,0.1284,84.05,10.66895539,8.76,687,1580,14.0,1,0,0,0,15.523613963039015
1,debt_consolidation,0.1347,339.23,11.22524339,14.91,732,26694,98.9,3,0,0,0,10.233972164271048
1,credit_card,0.1284,504.27,11.08214255,6.65,717,27201,57.4,0,0,0,0,5.9985169965776866
1,debt_consolidation,0.0963,320.95,10.59663473,12.81,742,7108,18.3,2,0,0,0,22.915811088295687
1,major_purchase,0.1442,687.66,12.46458334,16.97,697,58981,84.9,2,0,0,0,21.35512206160164
1,all_other,0.08,156.69,10.91508846,9.05,757,1012,10.1,0,0,0,0,6.8172484599589325
1,all_other,0.1221,666.3,10.84933709,3.1,782,99,0.4,0,0,0,0,7.8028747433264884
1,all_other,0.1537,104.54,11.00209984,1.0,672,1048,31.8,1,0,0,1,4.9281314168377826
1,debt_consolidation,0.1474,276.3,10.30895266,15.44,677,21202,88.0,0,1,0,0,23.592060232717316
1,debt_consolidation,0.0932,313.08,10.4341158,22.62,747,16248,23.9,0,0,0,0,18.414670316221766
1,home_improvement,0.0932,159.74,10.1266311,3.89,777,3901,10.6,2,0,0,0,9.36333561396304
1,all_other,0.1284,672.36,11.38495936,1.95,787,45210,3.8,1,0,0,0,7.474332648870637
1,debt_consolidation,0.1726,894.61,12.4874851,12.76,692,35172,95.3,0,0,0,1,18.06970111704312
1,debt_consolidation,0.1442,687.66,11.1844214,23.25,697,18789,52.0,3,0,0,0,18.233972164271044
1,credit_card,0.1221,399.78,11.00209984,16.16,742,24904,66.4,2,0,0,0,11.991672369609855
